"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","IC","AgeG","Timer_1_Vignette_First_Click","Timer_1_Vignette_Last_Click","Timer_1_Vignette_Page_Submit","Timer_1_Vignette_Click_Count","AC1","Ch_LoEf_1","Ch_LoEf_2","Ch_LoEf_3","Ch_LoEf_4","Ch_LoEf_5","Ch_LoEf_6","Ch_LoEf_7","Ch_LoEf_8","Ch_LoEf_9","Ch_LoEf_10","Ch_LoEf_11","Ch_LoEf_12","Ch_LoEf_13","Ch_LoEf_14","Ch_LoEf_15","Ch_HiEf_1","Ch_HiEf_2","Ch_HiEf_3","Ch_HiEf_4","Ch_HiEf_5","Ch_HiEf_6","Ch_HiEf_7","Ch_HiEf_8","Ch_HiEf_9","Ch_HiEf_10","Ch_HiEf_11","Ch_HiEf_12","Ch_HiEf_13","Ch_HiEf_14","Ch_HiEf_15","Ef_LoEf","Ef_HiEf","Qu_LoEf","Qu_HiEf","Dif_LoEf","Dif_HiEf","Val_LoEf","Val_HiEf","AC2","Sal_LoEf_1","Sal_HiEf_1","FW1","FW2","FW3","FW4","FW5","FW6","Age","Gen","Gen_3_TEXT","Nat","Cou","Lan","Edu","Lad","FB","SC0"
"204",2024-08-27 09:29:51,2024-08-27 09:40:10,0,"189.217.90.40",100,619,1,2024-08-27 09:40:11,"R_5gZsXIQlKpxJulW",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,3,0,0,96.709,0,7,4,5,4,4,5,5,5,4,4,5,4,4,5,5,5,7,6,7,7,7,7,7,7,7,6,6,7,7,6,7,4,7,5,6,4,7,6,7,1,60,65,5,5,1,6,6,7,47,1,NA,"Mexicana",1,1,9,6,NA,274
"205",2024-08-28 06:54:32,2024-08-28 07:01:12,0,"189.217.209.203",100,400,1,2024-08-28 07:01:13,"R_1qNm4g9gT8EHXMt",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,2,2.857,62.926,65.891,10,7,6,6,5,6,7,7,6,6,6,4,6,6,6,5,5,5,5,6,3,6,6,5,6,5,5,6,5,6,6,4,4,7,6,6,5,5,6,6,1,60,60,6,4,5,6,5,5,35,2,NA,"Mexicana",1,1,9,5,NA,270
"206",2024-08-28 07:37:23,2024-08-28 07:48:05,0,"189.174.31.179",100,641,1,2024-08-28 07:48:05,"R_5QMdiSfJzhB1anC",NA,NA,NA,NA,20.967,-89.6238,"anonymous","EN",1,2,5.169,38.513,88.968,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,4,7,7,1,80,80,5,5,6,6,6,4,45,2,NA,"Mexicana",1,1,9,5,NA,317
"207",2024-08-28 07:57:50,2024-08-28 08:05:08,0,"187.189.248.150",100,437,1,2024-08-28 08:05:09,"R_317qYH1K0vYBEjJ",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,2,15.188,47.636,61.673,5,7,6,6,6,6,6,7,7,7,6,6,6,6,7,7,6,3,3,5,4,5,4,3,3,4,5,4,3,4,4,5,4,7,5,6,4,6,5,7,1,65,65,5,5,1,5,4,3,31,2,NA,"Mexicana",1,1,9,8,"Me pareció interesante, gracias",252
"208",2024-08-28 09:15:52,2024-08-28 09:29:32,0,"177.125.136.114",100,820,1,2024-08-28 09:29:33,"R_1Pk0Ae5XtYEDNlo",NA,NA,NA,NA,25.6196,-100.2699,"anonymous","EN",1,2,0,0,173.883,0,7,5,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,7,5,6,6,6,6,7,6,6,6,7,5,7,6,6,5,5,7,6,1,70,70,6,6,4,6,5,5,39,1,NA,"mexicana",1,1,9,7,"Entretenida encuesta",287
"209",2024-08-28 10:11:04,2024-08-28 10:23:18,0,"177.228.121.209",100,734,1,2024-08-28 10:23:19,"R_6Ovz6umjNPKexdn",NA,NA,NA,NA,24.8665,-107.4773,"anonymous","EN",1,2,27.526,92.979,100.067,4,7,7,6,6,7,6,7,6,7,7,6,6,7,4,6,6,5,5,6,4,6,6,6,6,6,4,6,5,5,7,6,3,7,4,5,4,5,6,7,1,60,60,6,6,4,7,6,4,31,2,NA,"Mexicana",1,1,6,7,"Muchas gracias",278
"210",2024-08-28 11:56:35,2024-08-28 12:05:54,0,"189.203.252.194",100,559,1,2024-08-28 12:05:55,"R_1gkIuD2sanoYm8a",NA,NA,NA,NA,19.39,-99.135,"anonymous","EN",1,2,25.652,25.652,34.754,1,7,5,3,4,5,4,3,4,4,4,3,4,4,5,4,4,5,4,5,3,4,4,4,6,5,5,4,5,3,6,6,4,5,4,3,4,6,4,5,1,60,60,4,4,4,4,4,4,39,1,NA,"Mexicano",1,1,8,3,NA,212
"211",2024-08-28 12:30:50,2024-08-28 12:39:16,0,"45.174.73.154",100,506,1,2024-08-28 12:39:17,"R_7AEFY910ilpvBqh",NA,NA,NA,NA,21.9215,-102.0354,"anonymous","EN",1,2,2.352,54.279,58.633,8,7,7,4,7,7,7,7,6,7,7,4,7,7,4,5,5,7,7,7,7,7,6,4,7,7,6,7,7,7,5,7,3,7,6,6,3,3,6,6,1,60,60,7,7,4,4,7,6,37,1,NA,"Mexicana",1,1,6,5,NA,288
"212",2024-08-28 14:05:13,2024-08-28 14:16:20,0,"177.228.109.16",100,666,1,2024-08-28 14:16:21,"R_1YMagpbY8C9xSNj",NA,NA,NA,NA,24.8665,-107.4773,"anonymous","EN",1,2,1.664,61.038,62.778,14,7,7,1,6,4,7,7,4,5,6,5,4,6,6,5,5,6,5,6,6,6,7,6,7,6,6,6,6,6,5,6,3,7,7,7,4,4,7,7,1,70,65,7,7,4,5,7,7,41,1,NA,"Mexicano",1,1,9,7,NA,280
"213",2024-08-28 16:04:45,2024-08-28 16:13:51,0,"201.175.240.22",100,545,1,2024-08-28 16:13:52,"R_77ZTEjDTaD3msPD",NA,NA,NA,NA,20.6762,-103.3469,"anonymous","EN",1,4,9.72,47.3,74.861,3,7,7,6,6,7,7,7,7,7,6,6,7,6,6,7,7,6,5,6,5,6,5,5,5,6,6,6,5,5,5,6,2,5,6,5,4,5,6,5,1,70,65,3,4,5,5,5,4,60,1,NA,"Mexicana",1,2,9,6,"Gracias",276
"214",2024-08-28 17:03:38,2024-08-28 17:10:36,0,"187.190.31.242",100,418,1,2024-08-28 17:10:37,"R_54cLqfgt9j2sWRs",NA,NA,NA,NA,25.7702,-100.3916,"anonymous","EN",1,2,3.067,60.995,62.169,6,7,7,4,6,7,7,7,7,7,7,7,6,7,7,4,7,7,4,7,7,7,4,7,7,7,7,7,7,7,4,7,4,7,6,6,3,4,7,7,1,70,70,1,1,5,4,4,6,34,1,NA,"Mexicana",1,1,9,4,NA,284
"215",2024-08-28 18:18:05,2024-08-28 18:27:21,0,"189.220.43.119",100,556,1,2024-08-28 18:27:22,"R_3AvB5bu2x0dWoAV",NA,NA,NA,NA,20.967,-89.6238,"anonymous","EN",1,3,5.507,59.602,62.008,4,4,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,4,4,1,1,1,1,1,1,4,1,1,1,1,4,7,7,1,4,7,7,1,75,75,1,1,1,4,7,7,52,1,NA,"Cubno",1,1,9,5,NA,132
"216",2024-08-28 20:58:48,2024-08-28 21:06:38,0,"38.194.231.130",100,470,1,2024-08-28 21:06:39,"R_6nU8WAnErnJDy7y",NA,NA,NA,NA,20.7557,-99.3647,"anonymous","EN",1,1,19.932,36.581,37.3,6,6,7,6,4,7,6,7,7,7,7,7,4,7,4,7,7,5,5,5,3,4,6,5,4,3,5,4,4,4,4,5,1,7,7,7,4,4,7,7,1,60,60,6,5,7,7,7,4,30,2,NA,"Mexicana",1,1,9,8,NA,269
"217",2024-08-28 20:43:08,2024-08-28 22:23:18,0,"200.63.40.234",100,6010,1,2024-08-28 22:23:19,"R_548RfFXiaZ1TVLj",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,2,1.369,42.116,43.256,40,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,4,4,7,7,1,90,90,4,7,7,4,7,1,37,1,NA,"mexicana",1,1,8,5,"todo bien ok",220
"218",2024-08-29 08:23:41,2024-08-29 08:31:24,0,"177.240.139.226",100,463,1,2024-08-29 08:31:25,"R_1PRcDo1zqbxbBzZ",NA,NA,NA,NA,19.6647,-101.2791,"anonymous","EN",1,3,0,0,36.352,0,7,3,4,3,5,3,6,6,6,4,4,5,5,4,2,4,6,5,5,6,6,4,4,4,6,5,6,5,5,4,6,4,7,6,6,4,6,7,7,1,60,60,5,5,2,5,3,5,46,1,NA,"mexicana",1,1,9,7,NA,243
"219",2024-08-29 12:08:50,2024-08-29 12:14:48,0,"201.119.16.79",100,357,1,2024-08-29 12:14:49,"R_5iWIuCJAO00OVvI",NA,NA,NA,NA,19.3458,-99.088,"anonymous","EN",1,2,2.288,33.925,42.13,4,7,7,6,4,3,7,7,7,7,5,7,7,5,7,4,4,7,5,7,5,7,4,7,5,7,7,7,7,7,5,7,2,6,6,6,3,6,7,7,1,60,60,4,2,2,5,5,6,36,2,NA,"Mexicana",1,1,9,6,NA,277
"220",2024-08-29 12:43:08,2024-08-29 12:55:33,0,"189.130.86.151",100,745,1,2024-08-29 12:55:34,"R_6oGdAplGmADDQK3",NA,NA,NA,NA,19.4109,-99.1088,"anonymous","EN",1,2,13.352,70.587,79.801,14,1,6,1,1,1,5,4,1,1,5,1,1,1,1,4,1,5,1,1,1,5,3,1,1,5,1,1,1,1,5,1,3,7,7,7,4,4,7,7,1,75,75,4,5,6,5,4,5,42,1,NA,"Mexicana",1,1,9,5,NA,163
"221",2024-08-29 16:16:14,2024-08-29 16:30:57,0,"189.158.233.90",100,882,1,2024-08-29 16:30:58,"R_2jZhWWERg0sKwMT",NA,NA,NA,NA,25.7995,-100.3002,"anonymous","EN",1,2,4.044,45.221,46.42,6,7,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,7,4,4,5,6,6,4,4,7,6,4,6,4,6,4,2,7,5,5,4,4,4,4,1,60,60,6,6,1,6,7,6,31,2,NA,"mexicana",1,1,9,7,NA,235
"222",2024-08-29 18:31:31,2024-08-29 18:38:13,0,"177.236.8.249",100,401,1,2024-08-29 18:38:14,"R_331SWhP9Ig9AXp3",NA,NA,NA,NA,28.998,-106.229,"anonymous","EN",1,1,1.735,14.886,21.474,2,7,5,6,6,6,5,2,6,7,4,6,6,7,6,5,6,2,2,3,2,5,2,2,3,6,5,4,5,4,3,5,4,7,7,7,1,4,7,7,1,80,45,4,4,4,4,4,4,31,2,NA,"Mexicana",1,1,10,7,NA,234
"223",2024-08-29 19:55:25,2024-08-29 20:00:25,0,"177.231.10.152",100,299,1,2024-08-29 20:00:26,"R_1IGeNmejNmsQcdr",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,3,1.421,31.437,32.796,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,6,6,5,5,6,6,1,65,65,7,7,7,7,7,7,45,2,NA,"Mexicana",1,1,8,5,NA,325
"224",2024-08-29 20:03:11,2024-08-29 20:16:28,0,"45.189.148.223",100,796,1,2024-08-29 20:16:29,"R_61A7uwB7b01FbU8",NA,NA,NA,NA,17.983,-92.9135,"anonymous","EN",1,2,3.974,147.823,148.432,9,7,5,2,3,4,7,7,7,6,6,4,3,4,4,4,5,7,5,5,4,5,4,1,5,5,4,5,7,2,5,6,4,7,6,6,4,4,6,6,1,65,65,3,3,5,6,7,6,31,1,NA,"Mexicana",1,4,9,7,NA,246
"225",2024-08-29 21:50:32,2024-08-29 22:03:56,0,"189.238.208.174",100,804,1,2024-08-29 22:03:57,"R_7jxm4WoBrQNDjRz",NA,NA,NA,NA,17.9898,-92.9478,"anonymous","EN",1,3,2.044,54.058,56.352,15,7,7,5,1,7,7,7,6,7,7,4,6,7,4,7,4,7,4,4,7,7,7,7,7,7,4,4,7,4,1,3,4,7,7,7,7,7,7,7,1,60,60,7,7,1,1,1,4,47,2,NA,"Mexicana",1,1,9,7,"Interesante la encuesta",271
"226",2024-08-30 00:47:34,2024-08-30 00:57:47,0,"187.190.191.91",100,613,1,2024-08-30 00:57:48,"R_7smLJtyoJogixKW",NA,NA,NA,NA,21.0186,-89.6801,"anonymous","EN",1,3,3.679,95.797,97.161,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,7,7,7,4,6,7,7,1,60,60,7,7,1,5,7,5,48,1,NA,"Mexicano",1,1,9,7,NA,306
"227",2024-08-30 01:23:07,2024-08-30 01:30:14,0,"201.151.75.42",100,426,1,2024-08-30 01:30:15,"R_7gz8Rw7F2vlpO0x",NA,NA,NA,NA,20.9894,-89.5583,"anonymous","EN",1,2,0,0,68.3,0,7,7,3,5,6,5,7,7,5,7,6,5,7,5,7,6,2,6,6,4,5,5,6,5,2,2,5,2,6,4,3,5,3,7,4,4,4,7,4,1,70,50,4,7,7,1,7,7,37,1,NA,"mexicana",1,1,9,6,"ninguno",250
"228",2024-08-30 02:43:11,2024-08-30 02:48:07,0,"201.151.75.42",100,295,1,2024-08-30 02:48:08,"R_3S5a3ugMhdtShDr",NA,NA,NA,NA,20.9894,-89.5583,"anonymous","EN",1,2,1.331,11.139,36.445,7,7,7,3,4,4,6,7,7,6,7,5,6,6,3,5,6,2,5,1,2,3,3,6,3,4,5,3,3,3,3,4,7,1,7,4,3,2,6,2,1,75,50,4,7,7,4,7,7,37,1,NA,"México",1,1,9,5,NA,227
"229",2024-08-30 08:45:49,2024-08-30 08:57:49,0,"177.226.150.136",100,720,1,2024-08-30 08:57:50,"R_6KvZAmqAW5aBlkD",NA,NA,NA,NA,19.0287,-98.1867,"anonymous","EN",1,2,8.556,67.37,68.161,4,7,4,1,1,4,4,7,4,4,4,1,1,5,1,1,1,4,1,1,4,4,4,4,4,4,1,1,4,1,1,1,4,7,7,7,4,5,7,7,1,80,80,1,1,7,7,7,7,40,1,NA,"Mexicana",1,1,10,5,NA,188
"230",2024-08-30 16:48:34,2024-08-30 17:09:28,0,"186.26.75.68",100,1253,1,2024-08-30 17:09:29,"R_6jv9TJtmCgYLwWZ",NA,NA,NA,NA,20.5225,-103.1951,"anonymous","EN",1,2,42.795,187.168,188.401,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,4,7,7,7,7,4,7,4,7,4,7,7,7,1,4,7,7,1,60,60,1,1,1,4,7,1,44,2,NA,"Mexicana",1,1,8,7,"Excelente.",283
"231",2024-08-30 23:04:12,2024-08-30 23:32:54,0,"187.200.66.70",100,1722,1,2024-08-30 23:32:55,"R_1K8TO98IPOnWvwl",NA,NA,NA,NA,18.345,-99.5404,"anonymous","EN",1,2,5.002,300.625,302.482,58,7,7,4,4,7,5,6,5,7,4,4,4,6,4,4,4,7,4,4,2,6,7,4,7,4,4,4,3,4,6,4,5,6,6,6,4,5,7,7,1,75,75,2,2,7,6,6,5,35,1,NA,"Mexicana",1,1,8,2,"Tradicionalmente las personas con pocos recursos suelen tener menor educación. Pero con la penetración actual y futura de internet no me sorprendería ver cada vez más una brecha salarial mayor aunque la brecha educativa no sea necesariamente grande. Creo que la automatización agravará dicha brecha salarial aún más.",242
"232",2024-08-31 11:34:03,2024-08-31 11:42:12,0,"138.84.61.26",100,489,1,2024-08-31 11:42:13,"R_6uIhCcgigZ5nqDj",NA,NA,NA,NA,19.4203,-99.1193,"anonymous","EN",1,2,8.891,31.235,33.831,7,4,5,1,1,3,3,3,5,4,1,1,3,6,4,5,1,2,2,2,2,4,2,2,2,2,2,2,2,4,4,2,3,5,4,4,4,4,4,4,1,65,65,7,7,4,4,4,5,36,2,NA,"Mexicana",1,1,9,6,"Ninguno solo que estuvo interesante la encuesta",171
"233",2024-08-31 16:29:11,2024-08-31 16:35:14,0,"189.136.216.124",100,362,1,2024-08-31 16:35:14,"R_1TpHsadtZhiF6NZ",NA,NA,NA,NA,18.9097,-99.1774,"anonymous","EN",1,2,27.004,34.506,52.478,2,7,7,3,5,7,6,7,6,3,7,5,7,7,3,3,5,7,3,5,7,7,7,7,7,7,3,6,7,5,6,4,3,7,6,6,6,6,7,7,1,70,70,7,7,1,1,5,5,32,2,NA,"Mexicana",1,1,9,7,NA,273
"234",2024-09-01 19:19:43,2024-09-01 19:32:38,0,"187.189.15.17",100,775,1,2024-09-01 19:32:39,"R_1aQpUUwEQUlXdDy",NA,NA,NA,NA,25.527,-103.3547,"anonymous","EN",1,3,14.73,47.093,375.329,3,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,6,6,7,7,1,80,80,7,7,6,4,4,4,54,2,NA,"Mexicana",1,1,10,6,NA,317
"235",2024-09-01 19:38:01,2024-09-01 19:58:39,0,"187.198.30.127",100,1238,1,2024-09-01 19:58:40,"R_7YaLlKmsyXaicep",NA,NA,NA,NA,20.6675,-103.6504,"anonymous","EN",1,3,4.805,92.775,95.695,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,3,6,5,6,5,6,6,7,4,5,7,7,7,1,7,7,7,1,1,7,7,1,80,80,7,7,7,7,7,5,47,2,NA,"Mexicano",1,4,7,5,NA,295
"236",2024-09-01 21:18:17,2024-09-01 21:23:35,0,"189.203.100.199",100,318,1,2024-09-01 21:23:36,"R_6LoLxkvEHJlqbVW",NA,NA,NA,NA,20.6675,-103.6504,"anonymous","EN",1,3,2.124,33.587,39.574,5,7,7,5,6,7,7,7,6,6,6,6,6,7,6,6,6,6,5,6,6,7,7,6,6,7,6,6,6,6,6,7,4,7,6,6,4,4,5,5,1,65,65,7,7,5,4,7,7,49,2,NA,"Venezolana",1,1,9,6,NA,295
"237",2024-09-02 10:51:52,2024-09-02 11:17:44,0,"189.241.122.180",100,1552,1,2024-09-02 11:17:45,"R_5uVWvuW0Wlilke2",NA,NA,NA,NA,19.2782,-99.2174,"anonymous","EN",1,2,0,0,44.85,0,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,7,6,5,7,5,7,7,7,6,6,5,7,7,5,7,4,4,5,6,4,4,5,7,1,60,60,6,6,6,7,3,4,35,1,NA,"mexicano",1,1,9,7,"ninguna pregunta",282
"238",2024-09-02 12:26:03,2024-09-02 12:34:45,0,"186.96.24.85",100,522,1,2024-09-02 12:34:47,"R_6GoK6yioXlLI1Dy",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,2,2.934,34.473,83.452,9,7,4,1,1,4,7,7,4,1,5,1,1,7,1,1,1,7,1,1,1,7,1,1,1,4,1,1,7,1,1,1,1,7,7,7,4,4,7,7,1,80,70,7,7,7,7,1,4,35,1,NA,"Mexicano",1,1,9,5,"Gracias",186
"239",2024-09-02 21:43:21,2024-09-02 21:57:07,0,"104.28.85.31",100,825,1,2024-09-02 21:57:08,"R_3VhYz8JQ3bPFlsJ",NA,NA,NA,NA,31.7365,-106.4592,"anonymous","EN",1,2,24.551,70.996,131.617,6,7,1,4,1,1,4,7,1,1,1,4,4,1,4,1,1,4,4,7,4,7,1,4,7,4,4,7,7,4,4,6,4,7,7,7,4,4,4,7,1,60,60,4,4,1,7,7,7,33,2,NA,"Mexicana",1,1,9,5,NA,212
"240",2024-09-03 18:08:06,2024-09-03 18:14:36,0,"187.235.119.232",100,390,1,2024-09-03 18:14:37,"R_7F2WAYTNXOWoh1L",NA,NA,NA,NA,19.3904,-99.6449,"anonymous","EN",1,2,0,0,86.923,0,7,6,2,2,6,6,7,3,3,5,3,4,6,3,4,2,6,2,2,5,7,6,6,6,3,4,4,5,4,3,3,4,7,7,7,2,3,6,6,1,60,60,7,7,5,1,7,7,32,1,NA,"Mexicana",1,1,9,5,NA,231
"241",2024-09-03 19:49:29,2024-09-03 20:02:26,0,"189.197.18.47",100,776,1,2024-09-03 20:02:27,"R_5HXNrulupu5d1GQ",NA,NA,NA,NA,20.9716,-89.6413,"anonymous","EN",1,2,17.934,74.436,112.017,6,7,7,5,7,5,7,7,7,6,7,4,7,7,7,4,5,6,6,5,4,7,5,6,7,7,7,7,5,6,7,6,2,7,7,7,4,7,6,6,1,60,60,2,1,1,6,5,5,34,1,NA,"Mexicana",1,2,9,8,NA,280
"242",2024-09-03 23:42:40,2024-09-03 23:50:23,0,"187.191.8.31",100,463,1,2024-09-03 23:50:24,"R_6TXW0V2bX1q8rdK",NA,NA,NA,NA,20.7972,-103.471,"anonymous","EN",1,3,13.411,49.038,52.817,2,7,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,7,6,6,5,2,6,6,1,60,60,5,6,5,4,6,6,51,1,NA,"Mexicana",1,1,9,5,NA,218
"243",2024-09-04 08:50:17,2024-09-04 08:57:53,0,"200.63.44.155",100,455,1,2024-09-04 08:57:53,"R_3iwKiAQhLBygExM",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,2,11.543,37.799,38.537,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,6,6,4,6,7,7,1,60,60,1,1,7,7,5,7,39,1,NA,"Mexicana",1,1,9,4,NA,206
"244",2024-09-04 09:02:30,2024-09-04 09:13:03,0,"200.68.167.37",100,633,1,2024-09-04 09:13:04,"R_104W7SfI2O6Bcg9",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,2,4.928,36.784,59.798,2,7,7,5,5,7,7,7,5,5,5,5,5,7,5,4,5,6,4,4,3,5,6,4,5,5,5,4,4,4,4,4,2,7,7,7,6,3,7,7,1,70,70,5,6,4,7,5,2,40,1,NA,"Mexicano",1,1,9,6,NA,254
"245",2024-09-04 17:22:34,2024-09-04 17:33:55,0,"189.128.245.52",100,681,1,2024-09-04 17:33:56,"R_5jckfxUNBPXeGW5",NA,NA,NA,NA,20.6574,-100.4148,"anonymous","EN",1,3,1.313,168.193,168.952,61,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,6,7,7,7,7,7,7,1,60,60,3,3,6,7,7,3,52,1,NA,"Mexicana",1,1,9,7,"Deberían tomar en cuenta que las personas tienen que convivir más con sus familias",321
"246",2024-09-04 18:34:54,2024-09-04 18:47:12,0,"177.228.122.208",100,737,1,2024-09-04 18:47:12,"R_5r7JC4wVvnHLPad",NA,NA,NA,NA,24.8665,-107.4773,"anonymous","EN",1,2,14.754,58.535,59.122,8,7,7,4,7,6,7,7,7,6,7,4,7,7,6,4,5,7,4,7,7,7,7,7,7,7,4,7,7,7,4,4,1,7,7,7,7,7,7,7,1,60,60,4,4,1,4,7,7,45,1,NA,"Mexicano",1,1,10,5,NA,289
"247",2024-09-04 20:48:12,2024-09-04 20:57:06,0,"187.190.173.20",100,533,1,2024-09-04 20:57:06,"R_7BUAS8ZmpidM0hz",NA,NA,NA,NA,25.7724,-100.3339,"anonymous","EN",1,3,0,0,52.374,0,7,7,2,4,6,7,1,5,6,6,4,6,4,4,2,4,6,3,4,7,7,7,5,6,7,5,4,6,5,6,6,3,7,6,6,2,6,6,6,1,60,60,2,2,1,3,7,6,57,1,NA,"Mexicano",1,1,10,5,NA,244
"248",2024-09-04 19:31:04,2024-09-04 21:07:58,0,"189.203.98.128",100,5813,1,2024-09-04 21:07:59,"R_5DvZMK6fUwoV7De",NA,NA,NA,NA,19.4439,-99.1129,"anonymous","EN",1,3,16.058,115.508,117.388,5,7,1,1,1,1,7,7,7,1,1,7,1,7,1,1,1,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,2,7,7,7,1,6,4,7,1,60,60,6,6,1,1,7,7,52,2,NA,"Mexicana",1,1,9,8,"Hola, sobre el ingreso básico universal, leí un reportaje sobre un estudio realizado en cierto país escandinavo. A un pequeño grupo de ciudadanos desempleados se les otorgó un ingreso básico universal. El resultado del estudio indicó que los participantes habían aumentado su índice de felicidad, pero su nuevo derecho no los había motivado a buscar trabajo, que era lo esperado por el estudio, en resumidas cuentas.  Igualmente, en México, se otorgó un subsidio para la reconstrucción de vivienda a ciudadanos afectados por el huracán Otis que azotó el estado de Guerrero en 2023. El resultado fue que renunciaron a sus trabajos o se negaron a aceptar nuevos, pues el dinero percibido mediante el subsidio gubernamental les permitía vivir sin trabajar varios meses. Esta información me la proporcionó de primera mano un amigo constructor que requería contratar mano de obra para la reconstrucción de diversos tipos de inmuebles en Acapulco. Situaciones similares suceden con los subsidios en efectivo que otorga el gobierno mexicano.  También en España, el derecho al paro o prestación por desempleo se usa por algunas personas para no trabajar y utilizar el dinero recibido por el subsidio para viajar, por ejemplo. Esta información la recibí de parte de una amiga, quien me platicó que su prima en España hacía eso.  Aunque el derecho al ingreso básico universal en teoría me parece magnífico, al igual que las bondades que se dice tiene, creo que en la práctica se derivan problemas graves que habrá de ponderar para determinar estrategias y soluciones para mitigarlos o eliminarlos.   Por último, con respecto a José y Antonio, sujetos de estudio de esta encuesta, ¿conservarían o renunciarían a sus empleos si tuvieran un ingreso básico universal?  Saludos cordiales,   Isabel.",248
"249",2024-09-05 09:53:43,2024-09-05 10:09:29,0,"189.197.132.143",100,946,1,2024-09-05 10:09:30,"R_5wKA23az8KkqBAl",NA,NA,NA,NA,18.6637,-99.2001,"anonymous","EN",1,1,6.337,129.323,130.768,11,7,6,4,5,5,7,3,6,5,5,6,3,7,4,5,6,5,3,4,3,4,7,4,5,4,3,4,5,3,4,4,2,7,6,4,5,3,6,6,1,65,60,6,4,5,7,5,2,26,1,NA,"Mexicano",1,1,6,4,"Excelente encuesta.",229
"250",2024-09-05 10:09:34,2024-09-05 10:18:58,0,"200.68.170.103",100,563,1,2024-09-05 10:18:58,"R_13fT45Sdyk9ywlC",NA,NA,NA,NA,19.0927,-98.2209,"anonymous","EN",1,1,24.343,115.726,127.342,12,7,5,4,4,5,6,6,5,5,5,6,5,5,5,5,5,5,4,4,6,6,5,5,5,6,5,5,6,5,5,6,4,5,6,6,3,5,6,6,1,60,60,4,5,6,6,4,2,30,1,NA,"Mexicana",1,1,10,7,NA,251
"251",2024-09-05 16:44:52,2024-09-05 16:49:53,0,"189.197.7.70",100,301,1,2024-09-05 16:49:54,"R_638F0mP06yE3G3S",NA,NA,NA,NA,19.4166,-102.0902,"anonymous","EN",1,1,0,0,31.908,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,40,40,7,7,4,4,6,4,30,2,NA,"mexicana",1,1,6,7,"gracias este es mi correo pueden invitarme a estos estudios cuando gusten anacendon717@gmail.com",324
"252",2024-09-06 14:16:34,2024-09-06 14:22:26,0,"187.190.195.30",100,352,1,2024-09-06 14:22:27,"R_1eyo4mn2fZx9IVH",NA,NA,NA,NA,19.4594,-99.097,"anonymous","EN",1,1,0,0,28.384,0,7,6,4,4,6,6,6,6,6,4,4,4,7,4,4,4,6,4,4,7,7,5,6,7,4,4,4,6,4,4,4,3,6,6,6,4,4,4,4,1,60,60,2,1,2,4,4,5,24,2,NA,"mexicana",1,1,9,7,NA,235
